692,3,,Reptile,Owen's Three-horned Chameleon,Trioceros oweni,APP II,,"Angola, Nigeria, Equatorial Guinea, Burundi",LC,,"Dense evergreen and semi-deciduous forests at altitudes lower than 800 metres above sea level, usually living in large trees.","Prehensile tail and single claws on its toes. Males tend to have three ringed horns, while females lack crests but have loose skin on their hind legs that gives the impression of wearing baggy trousers.",DO NOT BUY Chameleon. This species is protected by international trade laws and harvested extensively for its hide and the pet trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Four-horned Chameleon,,"25 to 28 cm, weight is around 75 grams",Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,exoskeleton,grey,small,green,brown",,,,,,,
693,3,,Reptile,Four-horned Chameleon,Trioceros quadricornis,APP II,,"Nigeria, Cameroon",VU,,"Intact montane forest with limited human activity, where it has a relatively restricted elevational range (1150 to 2400 metres).","The four-horned chameleon has a prehensile tail and single claws on its toes. It usually has four prominent horns, but sometimes two are present with up to four adjacent reduced horns. Male four-horned chameleons have a prominent hemipenal bulge and a gular beard, while some female four-horned chameleons have one horn or even two horns on the tip of the snout.",DO NOT BUY Chameleon. This species is vulnerable and protected by international trade laws and harvested extensively for its hide and the pet trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Owen's Three-horned Chameleon,,10 to 14 inches,Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,scales,grey,medium,brown,white,tail",,"Bacterial infections: Salmonellosis, Aeromonas, Edwardsiella, Campylobacter, Pseudomonas, Mycobacterium Ulcerans, E. coli",Low,,,,
694,3,,Reptile,Serrated Chameleon,Trioceros serratus,APP II,,"Nigeria, Cameroon",VU,,"Herb layer of grasslands and savannahs. It is commonly found perching low in the vegetation, up to 1.2 m above ground","Crest formed by the canthi rostrales merging above the snout, forming a depression between the tip of the snout and the merged crest.",DO NOT BUY Chameleon. This species is protected by international trade laws and harvested extensively for its hide and the pet trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Crested Chameleon,,Males 20.8 cm; in females: 17.2 cm,Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,exoskeleton,blue,medium,grey,brown",,,,,,,
695,3,,Reptile,Wiedersheim's Montane Chameleon,Trioceros wiedersheimi,APP II,,"Nigeria, Cameroon",DD,,"Herb layer of grasslands and savannas. It has also been recorded from plantations and secondary forest, although not from primary forest","Bright neon green color. Males have a scalloped dorsal crest, with  cobalt, violet and banana yellow spotting on top of the head with . Eye turrets have a cinnamon stripe and the body has a yellow or peach half lateral stripe. Females have a smooth dorsal crest and the top of the head has cobalt blue and bright yellow scales. Eye turrets have an olive green stripe and the body has a yellow or amber half lateral stripe with violet spots. ",DO NOT BUY Chameleon. This species is protected by international trade laws and harvested extensively for its hide and the pet trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,Males are ~13cm to ~16cm and females are slightly smaller,Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,scales,grey,large,skin,yellow,white,tail,fin",,"Bacterial infections from contaminated water: Vibriosis, Mycobacteriosis, Aeromonasis, Pseudomoniasis, Campylobacter, Erysipelas, Leptosprirosis, Botulism, Edwardsiella, E. coli, salmonellosis.",Low,,,,
696,3,,Reptile,Sudan Mastigure,Uromastyx dispar,APP II,,Sudan and northern Africa,None,,"Hilly, rocky areas with good shelter and accessible vegetation.",Thick-spiked tail. During cool weather they appear dull and dark but the colors become lighter in warm weather.,DO NOT BUY Mastigures. This species has become extinct in certain parts of its range. Export from Egypt is illegal and other national protections exist.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Uromastyx,,25 cm (10 in),Avoid handling animal unnecessarily. This is a highly mobile species and potentially powerful. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand while gently grasping it. May exhibit tail dropping behavior when cornered,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,scales,brown,small,white,black,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
697,3,,Reptile,African Savanna Monitor,Varanus exanthematicus,APP II,,Sub-Saharan Africa,LC,,"A ground-dwelling species that shelters in burrows, although it is sometimes found in bushes or low trees.","Savannah monitors are stoutly built, with relatively short limbs and toes, and skulls. The body scales are large, usually less than 100 scales around midbody, a partly laterally compressed tail with a double dorsal ridge and nostrils equidistant from the eyes and the tip of the snout.",DO NOT BUY monitors or their products. This species is heavily exploited for its leather and meat. This species international trade is heavily regulated and national protections may apply.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Desert Monitor, Ornate Monitor",,100 cm,Avoid handling animal unnecessarily. These are potentially very powerful and dangerous animals with the ability to injure you via bite or scratch. They are notoriously strong willed and may act aggressively if they feel they are being threatened or cornered. It is best to contain them in a safe enclosure and seek expert handlers.,Meat and leather.,Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage.,,"animal,scales,green,small,brown,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
698,3,,Reptile,Desert Monitor,Varanus griseus,APP I,,"North Africa, Middle East, Central Asia, India, Pakistan",NA,Poisonous,Deserts,"From light brown and yellow to grey. These lizards can also have horizontal bands on either their backs or tails, along with yellow spots across their backs. Their young are normally a brightly colored orange and have distinctive bands across their backs which may be lost as they mature. Their nostrils are slits located farther back on their snouts (closer to the eyes than the nose)",DO NOT BUY monitors or their products. This species is heavily exploited for its leather and meat. This species international trade is heavily regulated and national protections may apply.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"African Savanna Monitor, Ornate Monitor",,~1m-2m,Avoid handling animal unnecessarily. These are potentially very powerful and dangerous animals with the ability to injure you via bite or scratch. They are notoriously strong willed and may act aggressively if they feel they are being threatened or cornered. It is best to contain them in a safe enclosure and seek expert handlers.,Meat and leather.,Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage.,,"animal,scales,green,small,brown,white,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
699,3,,Reptile,African Small-grain Lizard,Varanus niloticus,APP II,,"Sub-saharan Africa, Egypt",NA,,"They are not found in any of the desert regions of Africa, however, as they thrive around rivers","Forked tongue. They are greyish-brown above with greenish-yellow barring on the tail and large, greenish-yellow rosette-like spots on their backs with a blackish tiny spot in the middle. Their throats and undersides are an ochre-yellow to a creamy-yellow, often with faint barring.[",DO NOT BUY  lizards. This species is protected by international trade laws and harvested extensively for its hide and the pet trade.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.",,,"120 to 220 cm (3 ft 11 in to 7 ft 3 in) in length, 0.8 to 15.7 kg  weight",Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,scales,green,tiny,tail,blue,yellow,red",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
700,3,,Reptile,Senegal Chameleon,Chamaeleo senegalensis,APP II,,West Africa,LC,,Moist savanna,"The Senegal chameleon is usually olive brown, male is usually smaller.",DO NOT BUY Chameleon. This species is protected by international trade laws and harvested extensively for its hide and the pet trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Sahel Chameleon, Flap-necked Chameleon, Slender Chameleon, Necas's Chameleon",,20 to 30 cm in length,Avoid handling animal unnecessarily. This is a highly mobile species. Lizards will not feel secure unless all of their limbs are supported. Do not exert any pressure on its back but rather allow the lizard to rest calmly in your hand gently grasping it. May exhibit tail dropping behavior when cornered.,Live animals for the pet trade,"Trafficked as eggs secreted on the person or as animals hidden in net sacks within luggage, or in small boxes hidden on person",,"animal,scales,brown,small,black,tail",,"Salmonellosis, Aeromonas, campylobacter, pseudomonas, mycobacterium",medium,,,,
701,3,,Plant,West African Cycad,Encephalartos barteri,APP I,,"Ghana, Benin, Nigeria, Togo",VU,Poisonous,Tropical West Africa,"Leaves can vary in length from a meter to almost two meters (this will vary with exposure and age).  The stems are subterranean, and will not produce trunk above ground for the most part.  This species can be solitary, but will produce basal suckers as well.",DO NOT BUY West African Cycad. Any wild plants are protected from international trade. This species in native and endemic to the region and also endangered and only found in open small area in the wild. Report trade.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.",,,,Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"animal,scales,brown,medium,white,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",Medium,,,,
702,3,,Plant,Aloe buettneri,Aloe buettneri,APP II,,West Africa,NA,,West African Savannas. It mainly grows in these warm and dry areas.,"Aloe buettneri is a succulent plant with thick and fleshy leaves arranged in a rosette. The leaves grow to about 40–80 cm long, 8–9 cm broad. The leaves are rimmed by alternating paired and solitary teeth and come together to form an underground bulb-like base making the plant appear stemless. The flowers are arranged in a loose panicle. The plant carries up to 12 branches with bulbs that vary in color from green-yellow, orange, or dull red.",DO NOT BUY Aloe species or any of its products. It is endemic to the region. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Aloe keayi, Aloe macrocarpa, Aloe scweinfurthii",,"Leaves are about 40–80 cm long, 8–9 cm broad",Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"animal,scales,brown,medium,yellow,grey,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",Medium,,,,
703,3,,Mammal,Yellow-backed Duiker,Cephalophus silvicultor,APP II,,"West Africa, Cameroon, Repubic of Congo, Gabon",LC,Nocturnal,"Forest dwelling and live in semi-deciduous forests, rainforests, riparian forests, and montane forests. Open bush, isolated forest islands, and clearings on the savanna.","Convex body shape, standing taller at the rump than the shoulders. They have very short horns, 8.5 to 21 cm (3.3 to 8.3 in) in length, which are cylindrical and ribbed at the base. An orange crest of hair can be found between their horns. Yellow-backed duikers get their name from the characteristic patch of yellow hairs on their rump, which stand when the duiker is alarmed or feels threatened. Yellow-backed duiker females often grow to be slightly larger than males.","DO NOT BUY and consume bushmeat. Duikers are the most heavily hunted species across forested West and Central Africa. IUCN currently puts the yellow-backed duiker's status at near threatened but if current trends continue, ""the yellow-backed duiker's distribution will become increasingly fragmented and its status will eventually become threatened.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,"Height 115 to 145 cm (45 to 57 in), with a short tail measuring 11 to 18 cm (4.3 to 7.1 in). Weight ~ 60–80 kg","Avoid handling animal unnecessarily. Duikers are very flighty and easily stressed, and when frightened or pursued will run almost blindly from a threat. In captivity duikers have been known to form stress-induced jaw abscesses. Request expert veterinary assistance. Animal should be mildly sedated for safety. Contain and do not approach until veterinarians or expert handlers arrive. Keep away from dogs and cattle.","Hunted for bushmeat, horns, skins and trophies.","Vehicles such as cars, trucks, or motorbikes used in transporting shipments. Meat sold in bushmeat markets.",,"animal,scales,grey,medium,brown,green,yellow,black,large,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
704,3,,Bird,Black-winged Kite,Elanus caeruleus,APP II,,"Africa, South East Asia, South Asia, the Middle East, China. Europe",LC,,"Open land and semi-deserts. Open savanna grasslands with scattered bushes and small trees; extends into arid steppe, desert.","This long-winged raptor is predominantly grey or white with black shoulder patches, wing tips and eye stripe.","DO NOT BUY Kites, their parts or derivative products. International trade or transport of this bird, their parts and derived products is illegal. Many national laws throughout its range also exist.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,"30–37 cm; male 197–277 g, female 219–343 g; wingspan 77–92 cm","Avoid handling animal unnecessarily. For small-to-medium Kites, use a standard gauntlet for restraint. Beak can inflict superficial injury, talons can also inflict injury. The bird can be restrained by one person holding in the wings and keeping the feet away from one's body. Hoods are often used and should be utilized to keep the bird calm, provided the right size is available, the nares are kept clear, the beak can be opened, and the fit is not too tight. If this is the case, one person should restrain the bird, another should fit the hood. Where hooding is not an option, the head should be covered for movement and released when in a box or sky kennel. No perch is required but astro turf on the floor to prevent slipping and splaying. Be aware that females are much larger than males for this species and therefore extra caution should be taken when handling these birds.",Opportunistic local hunting.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes concealed on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,scales,brown,small,tail",,"Bacterial Infections: Salmonellosis, Aeromonas, Campylobacter, Pseudomonas",low,,,,
705,3,,Invertebrate,Leptopsammia pruvoti,Leptopsammia pruvoti,APP II,Fossils not included,Western mediterranean Sea,LC,,"It is found under boulders, on bedrock, in crevices, under overhangs and in caves at depths between 10 and 40 metres (33 and 131 ft).","Sunset cup coral. The polyp sits in a calcareous cup, wider at the base than the top, which varies in shape from cylindrical and short to conical and long. The polyp is yellow or orange with about ninety-six long, translucent yellow tentacles.",DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,Height of about 60 mm (2.4 in) and a diameter of 20 mm (0.8 in),Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"plant,intact,ornamental",,,,,,,
706,3,,Invertebrate,"Golfball Coral, Small Star Coral",Favia fragum,APP II,Fossils not included,Tropical Atlantic Ocean,LC,,Tropical waters on either side of the Atlantic Ocean.,"The golfball coral is small and usually hemispherical in shape with a number of large corallites packed closely together, but It can occur in groups or may occasionally grow as an encrusting coral. The corallites contain one to three polyps and are normally round but can become elongated into an oval shape when the polyps are budding and a new corallite is being formed. The corallite walls usually consist of four complete whorls of septa and do not project appreciably from the surface of the coral. The costae of different corallites are distinct from one another. The colour is usually yellow or pale brown.",DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,,Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"plant,intact,medicine",,,,,,,
707,3,,Plant,African Rosewood,Pterocarpus erinaceus,APP II,,West Africa,EN,,"Native to the Sahelian region of West Africa. Groves of the tree can be found on the savannahs of West Africa. The tree also grows in forests of Comoé National Park in Côte d'Ivoire, a region geographically close to the Sahel but with a higher moisture regime due to its location between two large rivers. P. erinaceus grows well on sunny, hot African plains with long dry seasons and frequent fires.","Bears dark, scaly bark and yellow flowers. The fruits are winged pods. Wood varies from ellowish to rosy reds and rich browns",DO NOT BUY rosewood or any of its products. This species is protected from international trade. Rosewood is being poached from the forest at alarming rates by well armed poachers leading to many deaths of forest rangers. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Bubinga, Dalbergia spp.",,11 meters in height,Avoid handling unnecessarily. Report trade to trusted authorities.,Traded as timber.,Smuggled out of the forest on vehicles or floated down creeks. Secreted in various vehicles for road transport.,,"animal,fur,brown,medium,tail,yellow",,"Anthrax, brucellosis, campylobacteriosis, cryptosporidiosis, ringworm, salmonella, mycobacterium, E. coli, parapox (Foot and mouth disease, Orf disease)",,,,,
708,3,,Plant,African Teak,Pericopsis elata,APP II,,"Central Africa, West Africa",EN,,"The species is native to moist, semi-deciduous forests in Cameroon, Republic of the Congo, DRC, Ivory Coast, Ghana, and Nigeria.","Brown color. Annual diameter increases between unlogged and logged areas have been shown to be similar. It is a deciduous species that flowers at the end of the main dry season. The minimum trunk diameter for reproduction is given as 32 cm, while that for effective flowering is 37 cm. The fruit take 7 months to mature.",DO NOT BUY teak or any of its products. This species is protected from international trade. Teak is being poached from the forest at alarming rates by well armed poachers leading to many deaths of forest rangers. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,30-45m tall with a trunk of 1-1.5m in diameter,Avoid handling unnecessarily. Report trade to trusted authorities.,Traded as timber.,Smuggled out of the forest on vehicles or floated down creeks. Secreted in various vehicles for road transport.,,"animal,feathers,grey,small,beak,wings,tail,white",,"West Nile Virus, Avian Influenza, Mycobacterium, Aspergillus Fumigatus.",Medium,,,,
709,3,,Plant,Bubinga,Guibourtia pellegriniana,APP II,,"Cameroon, Congo, Gabon, Nigeria",NA,,"native to tropical regions of Africa (13 species) and South America (3 species). They occur in swampy or periodically inundated forests, as well as near rivers or at lakeshores.",Heavily buttressed trunk,DO NOT BUY Bubinga species or any of its products. It is endemic and native to the region. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Dalbergia spp., African Rosewood",,"40–50 m tall, with a trunk diameter of 1–2 m",Avoid handling unnecessarily. Report trade to trusted authorities.,Traded as timber.,Smuggled out of the forest on vehicles or floated down creeks. Secreted in various vehicles for road transport.,,"animal,exoskeleton,yellow,tiny,orange",,,,,,,
710,1,,Fish,Chilean Devil Ray,Mobula tarapacana,APP II,,"Worldwide in tropical, subtropical and warm temperate oceans",VU,,"Tropical, subtropical and warm temperate oceans, and mainly occurs offshore, only occasionally appearing near the coast.",Medium-large sized. They have large cephalic fins and have shorter spineless tails.,"DO NOT BUY Ray products. Targeted fishing of these species is unsustainable, and responsible for a huge decline in population numbers. Many smaller populations have already been depleted and will unlikely be able to recover.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Lesser Guinean Devil Ray,  Bentfin Devil Ray",,Disc width of up to 3.7 m (12 ft),Avoid handling specimen. Report to authorities.,"Gill plates for use in traditional medicine, cartilages and skin, meat.","Targeted fisheries, harpooning, bycatch from gillnet and trawl fisheries. Transported with other fish products, possibly frozen.",,"animal,exoskeleton,yellow,,brown",,,,,,,
711,3,,Plant,Euphorbia spp.,Euphorbia spp.,APP II,"Euphorbia ambovombensis, Euphorbia capsaintemariensis, Euphorbia cremersii, Euphorbia cylindrifolia, Euphorbia decaryi, Euphorbia francoisii, Euphorbia moratii, Euphorbia parvicyathophora, Euphorbia quartziticola, Euphorbia tulearensis are in CITES I",Worldwide,NA,Poisonous,Tropical West Africa,Varies. This is a large and diverse genus of flowering plants.,DO NOT BUY Euphorbia species. Any wild plants are protected from international trade. This species in native and endemic to the region and also endangered and only found in open small area in the wild. Report trade. They are sometines poisonous also.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Euphorbia spp.,,Varies,Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"plant,timber,articles,furniture,articles",,,,,,,
712,3,,Invertebrate,Dendrophyllia cornigera,Dendrophyllia cornigera,APP II,Fossils not included,Mediterranean Sea,EN,,"Found at depths down to about 900 metres (3,000 ft) at continental shelf zone, known from seamounts and knolls",,DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,,Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"plant,timber,articles,furniture,articles",,,,,,,
713,3,,Plant,Cyathea camerooniana,Cyathea camerooniana,APP II,,"Sierra Leone, Cameroon, northern Angola and western Uganda",NA,,It grows in montane forest at an altitude of 900–1200 m.,"The trunk is erect and 2–3 m tall. Fronds are pinnate and 2–3 m long. The rachis ranges in colour from dark to pale and has some hairs on the underside. The stipe is dark and is covered with scales throughout. Where scales have fallen, small warts are present. The scales are glossy brown and have a thin, dull edge. Sori occur at the forks of veins and are covered by thin indusia, which range in shape from cup- to saucer-like.",DO NOT BUY Cyathea camerooniana. Any wild plants are protected from international trade. This species in native and endemic to the region and also endangered and only found in open small area in the wild. Report trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Common Tree Fern, Alsophila manniana",,Trunk is 2–3 m tall. Fronds 2–3 m long,Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"plant,timber,articles,furniture,articles",,,,,,,
714,3,,Plant,Alsophila manniana,Alsophila manniana,APP II,,Tropical Africa,LC,,"Tropical regions of Africa. This species is found in deep shade, next to mountain streams in evergreen forest in Sub-Saharan Africa.","Fierce spines on its trunk. Has a slender trunk, sometimes producing lateral stems which initially function as props or stilts, but later may form new trunks. Fronds are leathery. Stems are protected by spines; aphlebia are absent in the crown of the stem.",DO NOT BUY Alsophila manniana. Any wild plants are protected from international trade. This species in native and endemic to the region and also endangered and only found in open small area in the wild. Report trade.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Common Tree Fern, Cyathea camerooniana",,"Trunk (10 cm diameter), reaching some 7 m in height",Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"animal,scales,grey,large,skin,brown,white,tail,fin",,"Bacterial infections from contaminated water: Vibriosis, Mycobacteriosis, Aeromonasis, Pseudomoniasis, Campylobacter, Erysipelas, Leptosprirosis, Botulism, Edwardsiella, E. coli, salmonellosis.",low,,,,
715,3,,Plant,Common Tree Fern,Alsophila dregei,APP II,,Southern Africa,LC,,"It co-occurs with the indigenous forest tree fern (C. capensis) and the invasive C. cooperi from Australia. Cyathea dregei grows on stream banks, in forest margins and in grasslands. It often grows in the open, in full, direct sunlight, provided there is sufficient moisture. Plants are most common at an altitude of 900–1,800 metres (3,000–5,900 ft). In the wild, it is known to be fire resistant.","Cyathea dregei has an erect stout trunk. It is a variable species, usually having a thick trunk and dense crown. It is occasionally branched. Fronds are tripinnate (rarely bipinnate). They are characteristically large and arching, with the lowest pinnae usually reduced. The upper surface of fronds is glabrate, while the lower surface may be tomentose. The rachis and stipe are brown in colouration and have a rough surface. The stipe is covered in brown scales. Up to twelve sori occur per group per pinnule.",DO NOT BUY Fern species or any of its products. It is endemic and native to the region and is endangered. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Alsophila manniana, Cyathea camerooniana",,3 m in length; stout trunk is up to 5 metres (16 ft) tall and 20–45 cm in diameter,Avoid handling unnecessarily. Report trade to trusted authorities.,"Collectibles for enthusiasts, or as founding stock for cloning in nurseries.","Smuggled by air and overland, often in boxes or other containers, including plastic drums.",,"plant,intact,ornamental,medicine",,,,,,,
716,3,,Invertebrate,Stylaster subviolaceus,Stylaster subviolaceus,APP II,Fossils not included,"Benin, Cameroon, Sao Tome and Principe, South Africa",NA,,,,DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,,Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"animal,exoskeleton,,,",,,,,,,
717,1,,Invertebrate,Dendrophyllia  dilatata,Dendrophyllia dilatata,APP II,Fossils not included,"Central Pacific Ocean, West Pacific, Atlantic African coasts",NA,,"Found at depths down to about 97-132 metres, to 900 metres (3,000 ft) at continental shelf zone, known from seamounts and knolls. Benthic.  Tropical",,DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,,Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"plant,intact,ornamental",,,,,,,
718,3,,Invertebrate,Finger Coral,Porites porites,APP II,Fossils not included,"Caribbean Sea, western Atlantic Ocean, West Africa",LC,,It is found from low water mark down to a depth of about 20 metres (66 ft) and occurs on both fore reefs and back reefs where the water is not too turbid. It also occurs on the prop roots of mangroves and among seagrass {Thalassia spp.).,"Porites porites forms irregular patches of short, finger-like lobes with blunt, slightly swollen tips. Sometimes these are densely packed but in other locations they are widely spaced. The lobes are up to 2.5 cm (1 in) wide which distinguishes this species from other members of the genus that have narrower lobes. They may be curved or hooked and grow in all directions. The colour is usually white or pale blueish-grey.",DO NOT BUY Coral species or any of its products. It is endemic and native to the region and is endangered due to climate change. This species is protected from international trade. Report trade to trusted authorities.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,,,Lobes are up to 2.5 cm (1 in) wide,Avoid handling unnecessarily. Report trade to trusted authorities.,"Harvested for the aquarium trade, and for decorative items / jewelry made from coral skeleton.","Transported on fishing boats, and later transported by air. May be hidden with plastics or other decorative items.",,"plant,intact,ornamental",,,,,,,
